Coefficient of current liquidity;Quick liquidity ratio;Absolute liquidity ratio;Receivables  turnover ratio;Turnover ratio of funds;Ratio of own and borrowed funds;Ratio of own working capital;Coefficient of autonomy;Degree of solvency in current liabilities;Return on net assets by net profit;Profitability;Profitability of sales;Failure
0,433966856;0,347791752;0,034812906;6,058482798;4,407290599;-5,66455841;-5,415344802;-0,214382566;6,287374875;0,544379702;0,618901643;0,16470956;0
1,589678189;0,526746961;0,207166819;35,48623281;10,1367687;6,93683653;-1,457693124;0,125994783;0,650297283;0,093835632;0,182175452;0,006631843;0
0,509878061;0,299014531;0,003885419;2,399075125;1,207391732;-4,154404278;-1,172519703;-0,317017069;19,13001257;0,478196077;0,596093028;-0,135280773;0
1,651615513;0,865390301;0,292135881;2,487301425;0,841821878;0,769033811;0,264710593;0,565280321;7,737190365;-0,080875119;-0,023674732;-0,040787672;0
5,375876462;1,477515267;0,141282668;9,209324682;2,374702436;0,571390272;0,339696686;0,636379147;1,050313152;0,160051369;0,199488296;0,143936722;0
0,980863342;0,021923233;0,021350417;13,51409975;1,13138172;-52,25572712;-0,019510015;-0,019510015;11,1766013;1,85983674;1,82280724;-0,003102938;0
0,946360102;0,937493782;0,000149239;7,702872885;6,91524899;-42,87898925;-0,056680219;-0,023878322;1,613768466;-2,644679629;-3,337435393;0,013764761;0
0,942688502;0,373639634;0,088423775;6,599816941;2,449900884;64,59712274;-3,194822439;0,015244571;5,657085313;-2,694031221;-3,570003061;0,079502853;0
1,434264015;1,217154114;0,359418944;5,49509601;3,201149611;1,964737368;-0,308773991;0,337298005;2,143264981;0,001910944;0,07333527;-0,034817989;0
2,492341516;1,515895261;0,7616857;4,838657273;1,472340603;1,121006212;0,405125525;0,471474338;3,828301128;0,042030544;0,059689675;0,0272497;0
1,258246658;1,170270225;0,001911865;2,031992895;1,942056551;57,86336375;0,016971077;0,016988496;4,316323308;0,29934811;0,378487614;0,003085563;0
1,164875065;0,357489307;0,069386144;18,11541429;4,243429108;252,1304494;-0,027423355;0,003950532;2,828685092;0,195506372;0,395036888;-0,006740657;0
0,483830063;0,210705083;0,003392041;21,10892429;8,336226227;0,168269025;-1,429849768;0,855967229;3,692882747;0,019824661;0,025670145;0,071120966;0
2,237112326;0,507222318;0,13495581;16,88558419;3,553493056;0,71294587;0,552992843;0,583789609;1,616346368;0,34154484;0,421261835;0,064993253;0
0,936142547;0,906026418;0,121402014;4,863932367;3,292980503;3,418546538;-0,081595005;0,226318766;5,948771223;0,013650707;0,056268742;0,024096403;0
1,934313957;1,472899025;1,044829797;16,69033491;3,845589168;0,473462878;0,458421558;0,678673359;2,132469055;0,551869675;0,691941278;0,266552037;0
0,831331814;0,462699668;0,125115286;4,816237551;1,705254574;18,12586921;-0,202907772;0,052285205;11,16987771;0,065245043;0,105008078;0,00969155;0
0,999440412;0,973980571;0,023709715;0,758968632;0,703518639;86,54316987;-0,000559901;0,011422936;24,50061454;-5,877216583;-5,877216583;-0,094973485;1
0,576507009;0,510160418;0,057901546;3,946978801;3,405394337;0,249536227;-1,188283199;0,800296925;6,58198322;-0,048075455;-0,059493423;-0,149067949;0
0,500816982;0,231327972;0,004776219;3,906234831;2,238716802;1,907032594;-1,233065558;0,343993391;7,979526885;0,000521463;0,009811089;0,061315013;0
0,85864146;0,722518596;0,03476772;5,574195258;4,530234561;4,178088444;-1,162191411;0,19312146;2,572492029;0,311583126;0,439090928;0,07964047;0
0,881550337;0,591070852;0,16053198;3,293398753;1,414175578;3,629482643;-0,148306368;0,216006858;9,546236953;0,048343157;0,047532637;-0,026706708;0
1,172781193;0,435933952;0,262369488;29,66161936;4,315659707;0,699158338;0,068989013;0,588526671;2,94397824;0,052619047;0,06723498;0,036585666;0
1,093747715;0,801281278;0,049956939;2,640515051;1,763616435;2,484203661;-0,597153049;0,287009629;6,616576383;0,015363592;0,027609329;0,089684325;0
1,415570537;1,258885303;0,94855737;3,927087468;1,219359538;0,231789071;0,270209265;0,811827303;2,777953589;0,173682492;0,217863629;0,399762579;0
2,084933006;0,861446639;0,060687316;3,728526686;1,091609656;1,492450535;0,40041628;0,401211573;7,015762394;0,090269467;0,095335687;0,056554153;0
2,480584476;1,830398928;1,319956705;5,243458835;0,958645244;0,336792916;0,596869202;0,748059021;5,009844362;0,113525702;0,144486626;0,188897711;0
1,348159467;0,302404017;0,050568942;19,44750043;4,110820601;0,504920015;0,256365624;0,664487142;2,098254926;0,069907883;0,107094167;0,073194437;0
2,684838615;2,329680542;0,014509955;2,248092392;1,984888845;0,228719184;0,590008876;0,813855609;1,85509127;0,118628794;0,159980117;0,206760923;0
0,750398246;0,616699918;0,072640985;2,871010357;1,635586065;3,058889189;-0,382861117;0,246372826;10,20226537;0,208016958;0,26545276;0,07661346;0
0,780251895;0,321012549;0,002823042;4,7319109;2,166846248;1,299127212;-0,493316774;0,43494766;6,996028589;0,023595425;0,039416635;0,123227407;0
0,781039446;0,649901073;0,115432605;4,29785373;2,937292566;-18,7965809;-0,552605529;-0,056190569;5,728583344;2,222870146;-1,514108099;0,067497127;0
1,798104444;0,785176895;0,062765954;9,365301819;3,464497071;1,780232966;0,357167511;0,359682089;2,074599394;0,239809641;0,299693412;0,047420354;0
1,411504731;1,085816622;0,807783064;5,278153468;1,379662434;2,161333932;-0,311693286;0,316322167;7,412994758;0,081025871;0,129319575;0,102310137;0
1,035252981;0,918842088;0,374816849;0,301411314;0,159081507;10,26011856;0,027083186;0,088809012;71,87381502;-0,884983769;-1,13343951;-0,353077645;1
1,00440323;0,906937153;0,065129857;3,167917774;2,697149737;211,1399108;0,004383926;0,00471387;6,551035964;0,176797224;0,221021319;0,009798037;0
1,039398211;0,541445348;0,033305377;3,700246169;1,824792693;14,96838504;0,031829298;0,06262374;7,795720849;2,236404388;1,991123039;0,051148359;0
0,909881032;0,445872788;6,94E-05;3,061561214;0,866127625;26,54571597;-0,099044781;0,036303286;17,48800846;0,014648774;0,034434449;0,095433042;1
1,00275486;0,936146141;0,356411462;2,207174424;1,267722692;189,9906188;0,002337093;0,005235859;14,00108176;0,36261952;0,502976727;0,013598528;1
0,840545688;0,789005146;0,137345309;0,6026841;0,458212942;-7,999580521;-0,189704439;-0,142865704;23,60462101;1,035018989;1,283687518;-0,211384165;1
1,007847485;0,070985352;0,001243002;9,898033036;2,019863743;104,7895102;0,007786382;0,009452733;5,216092327;0,564953109;0,730114623;0,035224027;0
5,007996738;1,641719669;0,311570909;2,300466476;0,55246414;1,380846713;0,295892222;0,420018641;4,071521751;-0,068061817;0,034822084;0,048746698;0
1,609040881;1,099896039;1,004538182;32,41725762;1,928917012;1,820618539;0,197048804;0,354532717;3,373433505;0,054976578;0,084811109;0,030023503;0
1,668247865;0,402008678;0,002321334;4,237958434;1,058298658;6,370985592;-0,177344654;0,135667068;7,930679222;0,070710521;0,095036279;0,134799666;0
2,976198546;2,794861597;0,137854088;0,76441221;0,62567908;2,579940096;0,279334283;0,279334283;6,550509696;0,00923061;0,015312867;0,025338264;1
0,664976368;0,57906772;0,418014122;18,32631151;7,992522595;7,802536568;-11,70205174;0,113603618;2,22653092;0,33921181;0,307967652;0,250706101;0
1,673428065;1,550538232;0,031091152;3,65497726;3,076458417;33,81421304;-5,314082213;0,028723901;3,363485279;-0,579895162;-0,308458578;0,426254115;0
3,609095724;2,66044222;2,078857997;16,42821195;2,625890426;0,305177949;0,722922284;0,766179049;1,208621505;0,003270884;0,01360016;0,005964604;0
1,143798823;0,849219107;0,010636301;8,50875813;5,71731657;5,76317522;0,12572038;0,147859543;2,714592218;0,263982506;0,343245446;0,015459842;0
0,949090776;0,441202501;0,076911473;5,931043985;2,383829449;13,94716582;-0,098641392;0,066902315;5,431817817;0,418029501;0,603149572;0,030795034;0
1,947658261;1,879880505;0,446355221;1,532970479;1,307417523;5,378076747;0,148050229;0,156787075;3,790588034;-0,737247108;-0,788870203;-0,001107553;0
1,092604502;1,070282965;0,098733966;6,431937502;5,838948417;6,901783093;0,083773366;0,126553714;1,874485535;0,072120283;0,095787281;0,011941693;0
2,7393545;2,738770865;0,741478931;8,433035566;6,021426572;0,347225178;0,634950497;0,742266413;0,64580549;0,985635975;1,233940278;0,188477092;1
2,108446102;1,883123174;1,705828079;26,63167838;1,678859188;0,169642475;0,501855232;0,854962112;2,574863438;0,043910941;0,060575466;0,135386884;0
1,428986009;0,56526135;0,227086561;9,667938127;2,541994812;0,924252557;0,289252842;0,519682303;3,388531799;-0,73956708;0,024441255;0,014454538;0
2,548373809;0,753323959;0,001009456;1,955390634;0,485558351;3,676493541;0,158592814;0,213835428;10,21785548;0,025168831;0,031721534;0,126090392;1
1,187827803;1,004036641;0,295098018;3,763370832;2,363230937;2,800438258;0,158017492;0,263127548;7,348120696;0,031786997;0,040326738;0,025122639;0
0,797272111;0,171500789;0,003938798;30,01285439;7,900176856;2,621720746;-0,262464927;0,276111846;2,347988879;0,81946029;1,073487969;0,108623216;0
1,273676867;0,994512769;0,552480774;28,31392726;4,279340123;0,359031009;0,214609092;0,735818383;1,111665903;0,098185032;0,130046295;0,044170055;0
0,911417597;0,408290801;0,152716568;38,81135378;9,552658291;1,031839326;-0,098028067;0,492164901;1,310575725;0,147324796;0,187143037;0,005708271;0
3,381821069;2,82755021;0,878490911;7,422097082;4,258860415;0,385545185;0,633085529;0,721737559;0,8520931;0,035866332;0,045046889;0,016712499;1
2,704899252;2,704899252;1,581989545;6,157856331;2,346403945;0,436475104;0,630300463;0,696148508;3,045496414;1,243687009;1,554736398;0,891091782;0
0,858654505;0,582510829;0,242034324;1,9822196;0,983899417;210,9753846;-0,237674672;0,004717529;13,66834913;0,998534799;1,237216117;0,360249612;0
9,11029189;8,120425546;0,304178029;6,646338593;4,587443768;11,03338757;-0,403173653;0,083102118;0,268559554;-0,020133628;-0,002528041;0,032170396;1
0,131737833;0,058989555;0,019430866;22,12543605;5,973947424;87,19839038;-6,590973146;0,011338075;12,56086657;8,238387173;8,787273933;0,221720725;0
0,48766086;0,141761256;0,060968998;43,59556635;8,977371411;1,548607677;-1,101730691;0,392371101;3,324955417;-0,134496532;-0,16066466;-0,012552347;0
0,115845937;0,109132786;0,02317505;11,33767236;8,332816438;4,244289767;-7,75091223;0,19068359;16,01653538;0,207407239;0,011840733;-0,185127757;0
1,300337948;0,206604824;0,008569132;18,06433142;2,652370722;2,365706643;0,230969148;0,297114427;4,144652711;0,119994962;0,152154355;0,015447217;0
0,584470943;0,311189455;0,002231354;1,142035409;0,612572403;-2,616430398;-1,009915214;-0,618647114;41,10515577;-0,213608453;0,271168328;-0,445989535;1
3,533279143;0,808250495;0,165850988;5,899157201;1,361563959;0,838009604;0,521591038;0,544066798;2,708098936;0,120676338;0,150846822;0,037108658;0
0,973188877;0,420540909;0,023738097;1,44686678;0,416689144;78,45785215;-0,027549763;0,012585289;26,7500279;-1,222798335;-0,766124597;0,026570835;1
1,092067333;0,693555694;0,386692298;5,67460993;1,55089186;85,57050861;-0,01160751;0,011551278;6,565450832;1,854409529;2,551057958;0,022357016;0
1,849447335;1,282422488;0,136646243;1,820064696;0,952742132;131,0687617;-0,009101876;0,007571813;5,677887664;0,907341215;0,644947384;0,141735954;0
0,975749338;0,494793808;0,115224538;9,098918879;3,321112158;-182,6426984;-0,024853373;-0,005505314;4,580824866;1,162698413;-0,678253968;0,01131854;1
11,63599911;5,652831922;1,507295611;8,72610843;2,845672035;0,091965679;0,914059808;0,915779698;0,400186283;0,258433239;0,323041229;0,117154204;0
1,059392825;0,993151081;0,003142768;1,576193135;1,467673323;5,385595439;-0,330545942;0,156602467;5,369637144;-0,979649776;-1,180603875;-0,07248407;0
5,307633682;4,280711083;2,856294642;5,469153275;1,636552636;0,074196149;0,774712651;0,930928677;1,590254988;0,184628225;0,196015744;0,116456;0
0,561189384;0,523615669;0,16845585;8,499248469;5,12865611;4,96608244;-7,607968346;0,167614177;5,934809599;-0,744939415;-0,927146198;0,603806912;0
3,878765743;3,538174871;0,274900587;2,293976132;1,759015148;6,867371912;0,043556982;0,127107249;2,132174312;-0,415456084;-0,507449176;0,080379919;0
1,343924702;0,901132809;0,145147378;5,311592297;3,176918131;0,239948219;-1,502013271;0,806485291;2,782875108;0,000669018;0,008034688;0,09962984;0
0,786278204;0,134697189;0,003882632;6,089398356;1,195062595;-7,285425865;-0,272203344;-0,159098209;12,01264967;-0,035131503;-0,115965956;0,027759429;0
0,680211274;0,581922844;0,021006241;0,743928284;0,512498502;-13,70736864;-0,482176473;-0,078694498;28,50293011;1,981107186;2,469275389;-0,305229925;1
0,933005371;0,623327315;0,013789219;2,841442084;1,76665804;2,345683958;-0,237929142;0,298892547;6,815545024;-0,96590322;-0,091316304;-0,02438604;1
0,760998892;0,622357463;0,003213085;1,972132462;1,543705763;3,700062621;-0,411878701;0,212763123;10,31595433;0,076725094;0,001510947;-0,09972493;0
38,22188248;13,068067;10,95027918;31,90550177;1,321658022;0,02906782;0,945367907;0,971753251;0,225417676;0,146042339;0,158064021;0,292178408;0
1,046242344;0,280237051;0,0788058;9,637897129;2,559893028;32,18390098;-3,971037038;0,030135095;3,503583865;0,078457754;0,060582763;0,166245284;0
5,732292927;1,036147146;0,69363142;13,96312273;1,149975026;0,213209327;0,675943837;0,824260066;1,930859202;0,121963335;0,12632239;0,167237843;0
15,45979054;3,431656032;2,583420833;17,06301621;0,801169171;0,046888314;0,935316071;0,955211732;0,998843651;0,061211196;0,063106018;0,123668854;0
1,078920356;0,468357855;0,080058247;5,933924679;1,557419385;1,061859098;-0,095166275;0,484999194;5,696211281;0,161703923;0,163087627;0,182621867;0
5,233848224;5,083935701;2,918854579;1,524771184;0,693825115;52,20611285;0,010330456;0,018794844;3,063739526;0,630907885;0,802296841;0,083065709;0
12,25075988;1,213940315;0,681300083;38,7121173;1,590338487;0,065255746;0,885187942;0,938741709;0,662891335;0,186415229;0,186415229;0,20340047;0
0,601851535;0,198209003;0,056933831;24,88391295;8,438603147;8,496597467;-2,74394352;0,105300873;2,466980505;6,115598886;0,467525196;0,073479664;0
2,096278816;1,388232243;0,017944662;1,953447326;1,205193727;1,077043598;0,273786845;0,481453543;5,775007862;0,353519194;0,366269897;0,219728244;0
0,904888419;0,8904186;0,06668223;3,649703663;3,210534635;190,1186174;-0,105108629;0,005232353;4,973585684;0,239787903;0,442851532;0,038564207;0
8,51014716;2,770546672;2,120756521;38,12294594;2,87502589;0,100371599;0,881797155;0,908786095;0,542402674;0,301962957;0,376616802;0,17635483;0
1,957295765;1,484941689;0,081149919;2,074201679;1,299167246;1,015776578;0,357769097;0,496086725;5,83303881;0,345654589;0,433640769;0,28054944;0
17,07105661;14,18352409;13,80133128;12,51570339;0,457992014;246,4835291;-0,785831226;0,004040673;2,674827427;0,367977528;0,367977528;0,077474717;0
5,850349229;1,773255267;0,007530546;3,868449491;1,289161197;0,107269147;0,829070033;0,903122789;1,582735528;-0,73956708;0,394622103;0,414009133;0
0,835019313;0,198943784;0,090623157;2,34814553;0,853065102;25,96124138;-0,197577092;0,03709028;12,94934504;-0,179242613;-0,191689655;-0,09439701;0
1,621716962;0,750974419;0,474922492;7,727242746;1,446699201;7,863757351;-0,713108675;0,112818973;5,744369161;0,387167583;0,525038688;0,239155048;0
2,045781901;1,614995143;0,60891988;4,596620864;2,349728029;0,703838469;0,500351162;0,586910096;2,878805238;0,019597715;0,071447958;0,091838173;0
1,636856199;1,23872637;0,777524998;4,066426379;1,448653314;1,42721329;0,381159404;0,411995107;5,120068914;-0,73956708;0,282108481;0,066761272;0
1,382831695;0,506742802;0,015034173;7,899950976;2,444157362;0,962733875;0,253857947;0,509493423;4,881070669;0,238779184;0,292619186;0,149155424;0
0,663589235;0,598389334;0,030801482;1,827808403;1,409147098;63,83588208;-0,529664996;0,015423558;16,10602861;-9,646006958;-8,547266499;0,007274645;0
1,172383366;0,512392229;0,105864541;2,275515738;0,849404731;3,23778791;-0,232555826;0,235972168;12,52363982;0,012724874;0,014806492;0,069616209;0
1,285466674;0,485180574;0,003293549;9,663426533;3,649134378;4,959298301;-0,498250244;0,167804991;2,961982629;0,10422849;0,131317873;0,070621665;0
2,215328385;1,227794765;0,074065344;2,35359888;1,055779969;0,755386426;0,229991722;0,569675136;5,278261672;0,07123422;0,071721783;0,0843515;1
46,27946181;26,43943364;11,20037548;2,576502478;0,771288122;0,018109314;0,973955124;0,9822128;0,382432754;0,156544463;0,16273643;0,332609945;0
3,992275631;2,647248675;0,481400871;5,739886102;3,028228595;1,683270803;0,248888729;0,372679492;1,159336328;0,250138115;0,317891819;0,11846;0
0,792059862;0,746882634;0,336682616;2,268332444;1,45226882;-15,97046431;-0,263158189;-0,066798195;11,93226394;1,174185977;1,270628323;-0,037556577;1
1,625725344;0,940231127;0,060320216;4,364760602;1,418179879;0,978349898;0,330997431;0,505471758;4,593159993;0,553273295;0,604695357;0,273504166;0
0,733957367;0,714574659;0,040007822;1,737245178;1,612566164;627,3556382;-0,362476957;0,001591455;13,97449068;0,17472119;0,183395291;0,037831546;0
1,634296896;0,870176367;0,597879342;5,282277305;1,667692356;1,245748463;0,387799837;0,445285844;3,008496941;-1,203570409;-1,203570409;-0,17302348;1
1,228949116;0,164745114;0,041155113;8,783285377;2,11369672;1,002157015;0,186296661;0,499461327;4,106240533;0,676052448;0,854742115;0,236284441;0
0,196604668;0,059551727;0,035990259;13,3602848;1,745020043;-3,294664865;-4,584338289;-0,435793486;36,48742587;0,850573141;1,060313409;0,078154218;0
0,583212176;0,041213583;0,004466629;28,60569051;1,281145656;4,842966693;-2,240612387;0,171145935;12,6047546;-0,665445805;-0,665445805;-0,196543603;0
5,438550606;2,868991509;1,646496844;8,512523358;1,891221941;0,185587006;0,732210545;0,843464035;1,084352477;0,058702291;0,083481171;0,060438753;0
1,880377289;0,486514115;0,02803941;2,562859655;0,629332403;0,685519083;0,464303214;0,593289041;10,33237063;-0,230310402;-0,260955829;-1,463180676;0
0,989793325;0,074078039;0,000220566;17,97688908;1,808515973;-3,141272522;-0,922361487;-0,467012017;5,78349483;1,095895895;1,095895895;-0,231703489;1
0,862147558;0,834315013;0,155960946;0,700295091;0,579740686;-7,309331071;-0,159894255;-0,158495408;20,97281502;-0,73956708;1,241342963;-0,13806724;1
